Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Цена;Метро;Откуда взято
Василеостровский;18-я линия В.О.;45;1;;Студия Н;169;;67840000;Василеостровская;https://www.emls.ru/fullinfo/4/706822943.html
Василеостровский;Наличная ул.;24;1;;Студия Н;175,5;;29048000;Приморская;https://www.emls.ru/fullinfo/4/331218.html
Выборгский;Заречная ул.;17;2;;Студия Н;28,82;;2550000;Парнас;https://www.emls.ru/fullinfo/4/332994.html
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;19,65;8;3265000;Выборгская;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;20,14;14;3261000;Выборгская;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;21,27;12;3191000;Выборгская;
﻿Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;22,86;12;3311000;Выборгская;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;23,48;12;3763000;Выборгская;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;23,95;12;3469000;Выборгская;
Выборгский;Санкт-Петербург г.;Выборгский;;;Студия Н;24,3;;2800000;Парнас;https://www.emls.ru/fullinfo/4/333397.html
Выборгский;Грибалевой ул.;7;3;;Студия Н;24,6;;3685000;Лесная;https://www.emls.ru/fullinfo/4/706822917.html
Выборгский;Грибалевой ул.;9;;;Студия Н;25,03;11;4412000;Лесная;
Выборгский;Тихоокеанская ул.;1;1;;Студия Н;25,2;;2065000;Озерки;https://www.emls.ru/fullinfo/4/327152.html
Выборгский;Николая Рубцова ул.;5;;;Студия Н;25,25;;3100000;Парнас;https://www.emls.ru/fullinfo/4/706822279.html
Выборгский;Санкт-Петербург г.;Выборгский;;;Студия Н;26;;1600000;Парнас;https://www.emls.ru/fullinfo/4/333578.html
Выборгский;Просвещения пр.;43;1;;Студия Н;27,62;;3089000;;https://www.emls.ru/fullinfo/4/706821052.html
﻿Выборгский;Заречная ул.;10;;;Студия Н;27,7;2;3110000;Парнас;
Выборгский;Ольгинская дор.;4А;;;Студия Н;27,74;;1941000;Парнас;https://www.emls.ru/fullinfo/4/331484.html
Выборгский;Ольгинская дор.;4А;;;Студия Н;27,78;;1945000;Парнас;https://www.emls.ru/fullinfo/4/331496.html
Выборгский;Просвещения пр.;43;1;;Студия Н;27,8;;3278000;;https://www.emls.ru/fullinfo/4/706822567.html
Выборгский;Заречная ул.;10;;;Студия Н;27,9;3;3172000;Парнас;
Выборгский;Ольгинская дор.;4А;;;Студия Н;28;;1849000;Парнас;https://www.emls.ru/fullinfo/4/332237.html
Выборгский;Заречная ул.;17;2;;Студия Н;28;;2477000;Парнас;https://www.emls.ru/fullinfo/4/706823295.html
Выборгский;Заречная ул.;10;;;Студия Н;28;21;3274000;Парнас;
Выборгский;Заречная ул.;10;;;Студия Н;28,1;19;3215000;Парнас;
Выборгский;Заречная ул.;10;;;Студия Н;28,2;23;3384000;Парнас;
﻿Выборгский;Заречная ул.;17;2;;Студия Н;28,25;;2450000;Парнас;https://www.emls.ru/fullinfo/4/706821078.html
Выборгский;Заречная ул.;17;2;;Студия Н;28,25;;2820000;Парнас;https://www.emls.ru/fullinfo/4/706823373.html
Выборгский;Заречная ул.;10;;;Студия Н;28,3;23;3460000;Парнас;
Выборгский;Заречная ул.;10;;;Студия Н;28,4;5;3213000;Парнас;
Выборгский;Заречная ул.;10;;;Студия Н;28,5;3;3234000;Парнас;
Выборгский;Заречная ул.;10;;;Студия Н;28,6;12;3203000;Парнас;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;28,67;10;4937000;Выборгская;
Выборгский;Заречная ул.;10;;;Студия Н;28,7;15;3213000;Парнас;
Выборгский;Заречная ул.;10;;;Студия Н;28,8;14;3223000;Парнас;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;28,88;7;4863000;Выборгская;
﻿Выборгский;Заречная ул.;10;;;Студия Н;28,9;16;3234000;Парнас;
Выборгский;Заречная ул.;10;;;Студия Н;29;6;3286000;Парнас;
Выборгский;Заречная ул.;10;;;Студия Н;29,1;15;3296000;Парнас;
Выборгский;Ольгинская дор.;4А;;;Студия Н;29,23;;2046000;Парнас;https://www.emls.ru/fullinfo/4/331497.html
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;29,24;5;4924000;Выборгская;
Выборгский;Заречная ул.;10;;;Студия Н;29,3;12;3317000;Парнас;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;29,52;12;4971000;Выборгская;
Выборгский;Грибалевой ул.;7;3;;Студия Н;29,55;;4800000;Лесная;https://www.emls.ru/fullinfo/4/330662.html
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;29,58;10;4981000;Выборгская;
Выборгский;Заречная ул.;45;1;;Студия Н;29,6;;3200000;Парнас;https://www.emls.ru/fullinfo/4/706820748.html
﻿Выборгский;Просвещения пр.;43;1;;Студия Н;29,7;;3200000;;https://www.emls.ru/fullinfo/4/706817182.html
Выборгский;Заречная ул.;45;2;;Студия Н;30,1;;3100000;Парнас;https://www.emls.ru/fullinfo/4/329219.html
Выборгский;Грибалевой ул.;10;;;Студия Н;30,3;12;5372000;Лесная;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;30,58;12;4652000;Выборгская;
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;30,6;3;5153000;Выборгская;
Выборгский;Тихоокеанская ул.;1;1;;Студия Н;30,8;;2950000;Озерки;https://www.emls.ru/fullinfo/4/320123.html
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;31,2;12;4746000;Выборгская;
Выборгский;Большой Сампсониевский пр.;77;;;Студия Н;31,9;10;4317000;Лесная;
Выборгский;Тихоокеанская ул.;1;1;;Студия Н;32,1;;2950000;Озерки;https://www.emls.ru/fullinfo/4/331739.html
Выборгский;Тихоокеанская ул.;1;1;;Студия Н;32,7;;2700000;Озерки;https://www.emls.ru/fullinfo/4/331740.html
﻿Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;32,7;12;5506000;Выборгская;
Выборгский;Заречная ул.;17;2;;Студия Н;32,77;;3300000;Парнас;https://www.emls.ru/fullinfo/4/329888.html
Выборгский;Большой Сампсониевский пр.;77;;;Студия Н;32,87;8;4364000;Лесная;
Выборгский;Большой Сампсониевский пр.;77;;;Студия Н;32,88;11;4491000;Лесная;
Выборгский;Прокофьева ул.;7;2;;Студия Н;33,3;;3080000;;https://www.emls.ru/fullinfo/4/706823072.html
Выборгский;Большой Сампсониевский пр.;68;;Ж;Студия Н;33,32;12;5611000;Выборгская;
Выборгский;Заречная ул.;17;2;;Студия Н;34,1;;3034000;Парнас;https://www.emls.ru/fullinfo/4/706820980.html
Выборгский;Ольгинская дор.;4А;;;Студия Н;34,7;;2499000;Парнас;https://www.emls.ru/fullinfo/4/332234.html
Выборгский;Тихоокеанская ул.;1;1;;Студия Н;34,7;;3050000;Озерки;https://www.emls.ru/fullinfo/4/317451.html
