Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Этажей;Цена;Метро;Дата постройки;Дата реконструкции;Даты кап. ремонты;Общая пл. здания, м2;Жилая пл., м2;Пл. нежелых помещений м2;Мансарда м2;Кол-во проживающих;Центральное отопление;Центральное ГВС;Центральное ЭС;Центарльное ГС;Тип Квартир;Кол-во квартир;Дата ТЭП;Виды кап. ремонта;Общее кол-во лифтов;Расстояние пешком;Время пешком;Расстояние на машине;Время на машине;Откуда взято
Адмиралтейский;Канала Грибоедова;150;;;6 км. кв.;156,00;5;0;15950000;Садовая;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2300 м;27 мин;2500 м;12 мин;https://www.bn.ru/detail/flats/3206174/
Адмиралтейский;Московский;42;;;5 км. кв.;161,70;4;0;16000000;Технологический институт;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;361 м;4 мин;375 м;1 мин;https://www.bn.ru/detail/flats/3211663/
Адмиралтейский;Садовая;42;;;6 км. кв.;158,00;5;5;16000000;Садовая;1870;;1998, 2003, 2004, 2004, 2006, 2007, 2008, 2008, 2009, 2009, 2013, 2014, 2015, 2017;7591,4;3487,77;3513,93;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;2, 14, 8, 5 ;16.03.2010;Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления, Ремонт фасадов без утепления, Ремонт фасадов без утепления, Ремонт фасадов без утепления;0;442 м;5 мин;1700 м;9 мин;https://www.bn.ru/detail/flats/3060115/
Адмиралтейский;Почтамтская;13;;;5 км. кв.;126,40;4;6;16500000;Адмиралтейская;1892;1948;2003, 2006, 2006, 2007, 2007, 2008, 2008, 2009, 2009, 2011, 2012;6165,4;3684,78;1545,62;0;5;True;True;True;True;1 комн., 2 комн., 3 комн., 5 комн., 6 комн. ;1, 23, 2, 4, 1;21.05.2013;АВКР, Благоустройство придомовой территории, Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Ремонт или восстановление ОДС, Ремонт или восстановление ОДС, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш;5;1100 м;13 мин;1600 м;7 мин;https://www.bn.ru/detail/flats/3211976/
Адмиралтейский;Грибоедова кан;144;;;4 км. кв.;134,10;4;0;16500000;Садовая;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2200 м;26 мин;2400 м;12 мин;https://www.bn.ru/detail/flats/1246618/
Адмиралтейский;Английский;40;;;6 км. кв.;211,00;4;7;16800000;Адмиралтейская;1900;;1999, 1999, 2001, 2004, 2004, 2004, 2005, 2005, 2007, 2007, 2007, 2007, 2008, 2008, 2009, 2009, 2012;10079;7239,4;1972,6;0;2;True;True;True;True;2 комн. ;1 ;12.04.2009;АВКР, Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Ремонт и восстановление озеленения, Ремонт или восстановление ОДС, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш;3;3000 м;35 мин;3000 м;10 мин;https://www.bn.ru/detail/flats/3180646/
Адмиралтейский;наб.реки Мойки;64;;;6 км. кв.;152,00;3;0;17000000;Сенная площадь;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;925 м;11 мин;1600 м;7 мин;https://www.bn.ru/detail/flats/3211962/
Адмиралтейский;Канала Грибоедова;106;;;4 км. кв.;155,50;3;0;17000000;Садовая;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1200 м;14 мин;1800 м;9 мин;https://www.bn.ru/detail/flats/3036068/
Адмиралтейский;1-я Красноармейская ул.;2;;;6 км. кв.;161,40;4;6;17500000;Технологический институт;1876;1959;2002, 2008, 2011, 2011;4042,6;2774,61;870,09;0;10;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;5, 10, 1, 3, 1, 1 ;08.02.2013;Асфальтирование и замощение придомовой территории, Ремонт или восстановление ОДС, Ремонт фасадов без утепления, Ремонт фасадов без утепления;2;160 м;1 мин;138 м;1 мин;https://www.bn.ru/detail/flats/3057742/
﻿Адмиралтейский;Английская;22;;;4 км. кв.;114,90;4;3;18000000;Адмиралтейская;1798-1884;;2002, 2005, 2005, 2005, 2005;2210,9;1603,94;358,26;0;7;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 6 комн., 7 комн.;3, 5, 1, 2, 1, 1;21.05.2013;Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы холодного водоснабжения, Ремонт фасадов без утепления, Ремонт фасадов без утепления;0;1600 м;19 мин;1500 м;6 мин;https://www.bn.ru/detail/flats/3160953/
Адмиралтейский;Набережная канала Грибоедова;52;;;5 км. кв.;152,00;4;0;18200000;Садовая;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;293 м;3 мин;1200 м;4 мин;https://www.bn.ru/detail/flats/3152402/
Адмиралтейский;Писарева;18;;;9 км. кв.;221,60;4;6;18900000;Сенная площадь;1902;;2006, 2009, 2009, 2009, 2012;7489,1;5540,79;1094,31;0;10;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;5, 14, 5, 4, 2, 1, 1;31.10.2013;Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт фасадов без утепления;0;2300 м;27 мин;2800 м;10 мин;https://www.bn.ru/detail/flats/3152423/
Адмиралтейский;Декабристов;62;;;6 км. кв.;213,00;4;0;19500000;Садовая;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2400 м;29 мин;2900 м;13 мин;https://www.bn.ru/detail/flats/3152410/
Адмиралтейский;Средняя Подьяческая;9;;;4 км. кв.;123,50;3;5;20600000;Садовая;1875;1964;2005, 2006, 2006, 2008, 2008, 2010, 2010, 2010, 2010;2712,5;2147,1;164,9;0;2;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн.;9, 9, 1, 2;12.04.2009;АВКР, Благоустройство придомовой территории, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт подвальных помещений;0;1100 м;13 мин;1600 м;6 мин;https://www.bn.ru/detail/flats/3207280/
Адмиралтейский;Союза Печатников;4;;;6 км. кв.;154,00;1;4;21000000;Садовая;1917;;;3979,5;3351,84;21,66;0;1;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 6 комн., 7 комн.;2, 16, 6, 3, 1, 2 ;21.10.2013;;0;1900 м;23 мин;2400 м;11 мин;https://www.bn.ru/detail/flats/2923980/
Адмиралтейский;Фонтанки реки наб.;81;;;4 км. кв.;118,50;3;0;21900000;Владимирская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1800 м;21 мин;1700 м;10 мин;https://www.bn.ru/detail/flats/3209978/
Адмиралтейский;Верейская;30;32;;4 км. кв.;139,00;5;0;22000000;Технологический институт;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;906 м;10 мин;1200 м;3 мин;https://www.bn.ru/detail/flats/3129872/
Адмиралтейский;Фонтанки реки наб.;129;;;8 км. кв.;176,00;6;6;22650000;Сенная площадь;1858;;;8470,7;6266,7;1772,4;876,6;22;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 6 комн. ;7, 11, 3, 4, 1;21.10.2013;;2;1400 м;16 мин;1300 м;4 мин;https://www.bn.ru/detail/flats/3200542/
Адмиралтейский;Фонтанки реки наб.;88;1;;5 км. кв.;165,60;6;0;22900000;Звенигородская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;579 м;6 мин;579 м;2 мин;https://www.bn.ru/detail/flats/3038675/
﻿Адмиралтейский;Измайловский;16;30;;7 км. кв.;230,00;2;0;24000000;Балтийская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1100 м;13 мин;1900 м;9 мин;https://www.bn.ru/detail/flats/3158264/
Адмиралтейский;Московский;73;5;;4 км. кв.;125,00;17;19;24000000;Фрунзенская;2015;;;31734,2;24340,2;7394;0;30;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;339, 137, 55, 3 ;01.01.1900;;10;606 м;7 мин;2000 м;7 мин;https://www.bn.ru/detail/flats/3159543/
Адмиралтейский;Союза Печатников   28;1;;;4 км. кв.;130,00;4;0;28650000;Сенная площадь;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2500 м;30 мин;2500 м;10 мин;https://www.bn.ru/detail/flats/2981594/
Адмиралтейский;Английский;29;;;4 км. кв.;129,30;4;0;28850000;Адмиралтейская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2900 м;34 мин;3000 м;15 мин;https://www.bn.ru/detail/flats/3165274/
Адмиралтейский;Союза Печатников ул;28;29;;4 км. кв.;129,20;4;0;28850000;Садовая;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;2500 м;29 мин;2900 м;13 мин;https://www.bn.ru/detail/flats/3148405/
Адмиралтейский;Фонтанки реки наб.;91;;;4 км. кв.;147,00;2;0;29000000;Садовая;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;659 м;7 мин;1000 м;8 мин;https://www.bn.ru/detail/flats/3152403/
